codigo;ex;Tipo;descricao;NacionalFederal;ImportadoFederal;estadual;municipal;VigenciaInicio;VigenciaFim;Chave;Versao;Fonte
81121300;;0;--Desperdícios e resíduos;4.20;26.10;17.00;0.00;;;;;
81121900;;0;--Outros;4.20;26.10;17.00;0.00;;;;;
81122110;;0;Em formas brutas;4.20;23.29;17.00;0.00;;;;;
81122120;;0;Pós;4.20;23.29;17.00;0.00;;;;;
81122200;;0;--Desperdícios e resíduos;4.20;23.29;17.00;0.00;;;;;
81122900;;0;--Outros;4.20;23.29;17.00;0.00;;;;;
81125100;;0;--Em formas brutas, pós;13.45;32.54;17.00;0.00;;;;;
81125200;;0;--Desperdícios e resíduos;4.20;23.29;17.00;0.00;;;;;
81125900;;0;--Outros;13.45;32.54;17.00;0.00;;;;;
81129200;;0;--Em formas brutas, desperdícios e resíduos, pós;4.20;23.29;17.00;0.00;;;;;
81129900;;0;--Outros;4.20;23.29;17.00;0.00;;;;;
81130010;;0;Chapas, folhas, tiras, fios, hastes, pastilhas e plaquetas;13.45;35.35;17.00;0.00;;;;;
81130090;;0;Outros;4.20;26.10;17.00;0.00;;;;;
82011000;;0;-Pás;13.45;29.65;5.60;0.00;;;;;
82013000;;0;-Alviões, picaretas, enxadas, sachos, ancinhos e raspadeiras;13.45;29.65;5.60;0.00;;;;;
82014000;;0;-Machados, podões e ferramentas semelhantes com gume;13.45;29.65;5.60;0.00;;;;;
82015000;;0;-Tesouras de podar  incluindo as tesouras para aves  manipuladas com uma das mãos;13.45;29.65;5.60;0.00;;;;;
82016000;;0;-Tesouras para sebes, tesouras de podar e ferramentas semelhantes, manipuladas com as duas mãos;13.45;29.65;5.60;0.00;;;;;
82019000;;0;-Outras ferramentas manuais para agricultura, horticultura e silvicultura;13.45;29.65;5.60;0.00;;;;;
82021000;;0;-Serras manuais;18.30;45.90;17.00;0.00;;;;;
82022000;;0;-Folhas de serras de fita;18.30;45.90;17.00;0.00;;;;;
82023100;;0;--Com parte operante de aço;18.30;45.90;17.00;0.00;;;;;
82023900;;0;--Outras, incluindo as partes;18.30;45.90;17.00;0.00;;;;;
82024000;;0;-Correntes cortantes de serras;18.30;45.90;17.00;0.00;;;;;
82029100;;0;--Folhas de serras retilíneas, para trabalhar metais;18.30;45.90;17.00;0.00;;;;;
82029910;;0;Retas, não denteadas, para serrar pedras;18.30;45.90;17.00;0.00;;;;;
82029990;;0;Outras;18.30;45.90;17.00;0.00;;;;;
82031010;;0;Limas e grosas;18.30;45.90;17.00;0.00;;;;;
82031090;;0;Outras;18.30;45.90;17.00;0.00;;;;;
82032010;;0;Alicates  mesmo cortantes ;18.30;45.90;17.00;0.00;;;;;
82032090;;0;Outras;18.30;45.90;17.00;0.00;;;;;
82033000;;0;-Cisalhas para metais e ferramentas semelhantes;18.30;45.90;17.00;0.00;;;;;
82034000;;0;-Corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes;18.30;45.90;17.00;0.00;;;;;
82041100;;0;--De abertura fixa;18.30;45.90;17.00;0.00;;;;;
82041200;;0;--De abertura variável;18.30;45.90;17.00;0.00;;;;;
82042000;;0;-Chaves de caixa intercambiáveis, mesmo com cabos;18.30;45.90;17.00;0.00;;;;;
82051000;;0;-Ferramentas de furar ou de roscar;18.30;45.90;17.00;0.00;;;;;
82052000;;0;-Martelos e marretas;18.30;45.90;17.00;0.00;;;;;
82053000;;0;-Plainas, formões, goivas e ferramentas cortantes semelhantes, para trabalhar madeira;18.30;45.90;17.00;0.00;;;;;
82054000;;0;-Chaves de fenda;18.30;45.90;17.00;0.00;;;;;
82055100;;0;--De uso doméstico;18.30;45.90;17.00;0.00;;;;;
82055900;;0;--Outras;18.30;45.90;17.00;0.00;;;;;
82056000;;0;-Lâmpadas ou lamparinas, de soldar  maçaricos  e semelhantes;18.30;45.90;17.00;0.00;;;;;
82057000;;0;-Tornos de apertar, sargentos e semelhantes;18.30;45.90;17.00;0.00;;;;;
82059000;;0;-Outros, incluindo os sortidos constituídos por artefatos incluídos em pelo menos duas das subposições da presente posição;18.30;45.90;17.00;0.00;;;;;
82060000;;0;Ferramentas de pelo menos duas das posições 82.02 a 82.05, acondicionadas em sortidos para venda a retalho.;18.30;45.90;17.00;0.00;;;;;
82071300;;0;--Com parte operante de ceramais  cermets ;18.30;45.90;17.00;0.00;;;;;
82071900;;0;--Outras, incluindo as partes;18.30;37.70;8.80;0.00;;;;;
82072000;;0;-Fieiras de estiramento ou de extrusão, para metais;18.30;45.90;17.00;0.00;;;;;
82073000;;0;-Ferramentas de embutir, de estampar ou de puncionar;4.20;26.71;8.80;0.00;;;;;
82074010;;0;De roscar interiormente;18.30;45.90;17.00;0.00;;;;;
82074020;;0;De roscar exteriormente;18.30;45.90;17.00;0.00;;;;;
82075011;;0;Helicoidais, com diâmetro inferior ou igual a 52 mm;18.30;45.90;17.00;0.00;;;;;
82075019;;0;Outras;18.30;45.90;17.00;0.00;;;;;
82075090;;0;Outras;18.30;45.90;17.00;0.00;;;;;
82076000;;0;-Ferramentas de mandrilar ou de brochar;18.30;45.90;17.00;0.00;;;;;
82077010;;0;De topo;18.30;45.90;17.00;0.00;;;;;
82077020;;0;Para cortar engrenagens;18.30;45.90;17.00;0.00;;;;;
82077090;;0;Outros;18.30;45.90;17.00;0.00;;;;;
82078000;;0;-Ferramentas de tornear;18.30;45.90;17.00;0.00;;;;;
82079000;;0;-Outras ferramentas intercambiáveis;18.30;45.90;17.00;0.00;;;;;
82081000;;0;-Para trabalhar metais;18.30;44.94;17.00;0.00;;;;;
82082000;;0;-Para trabalhar madeira;18.30;44.94;17.00;0.00;;;;;
82083000;;0;-Para aparelhos de cozinha ou para máquinas das indústrias alimentares;18.30;44.94;17.00;0.00;;;;;
82084000;;0;-Para máquinas de agricultura, horticultura ou silvicultura;18.30;44.94;17.00;0.00;;;;;
82084000;01;0;Ex 01 - Navalhas triangulares  faquinhas serrilhadas  de uso em colheitadeiras agrícolas;15.97;42.61;17.00;0.00;;;;;
82089000;;0;-Outras;9.05;35.69;17.00;0.00;;;;;
82090011;;0;Intercambiáveis;18.30;44.94;17.00;0.00;;;;;
82090019;;0;Outras;18.30;44.94;17.00;0.00;;;;;
82090090;;0;Outros;18.30;44.94;17.00;0.00;;;;;
82100010;;0;Moinhos;19.41;47.01;17.00;0.00;;;;;
82100090;;0;Outros;19.41;47.01;17.00;0.00;;;;;
82111000;;0;-Sortidos;18.06;42.22;17.00;0.00;;;;;
82119100;;0;--Facas de mesa, de lâmina fixa;18.06;42.22;17.00;0.00;;;;;
82119210;;0;Para cozinha e açougue;18.06;42.22;17.00;0.00;;;;;
82119220;;0;Para caça;18.06;42.22;17.00;0.00;;;;;
82119290;;0;Outras;18.06;42.22;17.00;0.00;;;;;
82119310;;0;Podadeiras e suas partes;18.06;42.22;17.00;0.00;;;;;
82119320;;0;Canivetes com uma ou várias lâminas ou outras peças;18.06;42.22;17.00;0.00;;;;;
82119390;;0;Outras;18.06;42.22;17.00;0.00;;;;;
82119400;;0;--Lâminas;17.36;41.52;17.00;0.00;;;;;
82119500;;0;--Cabos de metais comuns;17.36;41.52;17.00;0.00;;;;;
82121010;;0;Navalhas;20.47;48.07;17.00;0.00;;;;;
82121020;;0;Aparelhos;22.58;50.86;17.00;0.00;;;;;
82122010;;0;Lâminas;20.95;49.23;17.00;0.00;;;;;
82122020;;0;Esboços em tiras;20.47;48.07;17.00;0.00;;;;;
82129000;;0;-Outras partes;20.47;48.07;17.00;0.00;;;;;
82130000;;0;Tesouras e suas lâminas.;20.47;48.07;17.00;0.00;;;;;
82141000;;0;-Espátulas, abre-cartas, raspadeiras, apontadores de lápis e suas lâminas;15.35;36.14;17.00;0.00;;;;;
82142000;;0;-Utensílios e sortidos de utensílios de manicuros ou de pedicuros  incluindo as limas para unhas ;19.41;47.01;17.00;0.00;;;;;
82149010;;0;Máquinas de tosquiar e suas partes;19.41;47.01;17.00;0.00;;;;;
82149090;;0;Outros;19.41;47.01;17.00;0.00;;;;;
82151000;;0;-Sortidos que contenham pelo menos um objeto prateado, dourado ou platinado;19.41;47.01;17.00;0.00;;;;;
82152000;;0;-Outros sortidos;19.41;47.01;17.00;0.00;;;;;
82159100;;0;--Prateados, dourados ou platinados;19.41;47.01;17.00;0.00;;;;;
82159910;;0;De aço inoxidável;19.41;47.01;17.00;0.00;;;;;
82159990;;0;Outros;19.41;47.01;17.00;0.00;;;;;
83011000;;0;-Cadeados;13.45;37.39;17.00;0.00;;;;;
83012000;;0;-Fechaduras dos tipos utilizados em veículos automóveis;17.12;40.29;17.00;0.00;;;;;
83013000;;0;-Fechaduras dos tipos utilizados em móveis;17.63;41.57;17.00;0.00;;;;;
83014000;;0;-Outras fechaduras, ferrolhos;13.45;37.39;17.00;0.00;;;;;
83015000;;0;-Fechos e armações com fecho, com fechadura;17.63;41.57;17.00;0.00;;;;;
83016000;;0;-Partes;13.45;36.62;17.00;0.00;;;;;
83017000;;0;-Chaves apresentadas isoladamente;13.45;36.62;17.00;0.00;;;;;
83021000;;0;-Dobradiças de qualquer tipo  incluindo os gonzos e as charneiras ;13.45;36.62;17.00;0.00;;;;;
83022000;;0;-Rodízios;16.90;39.74;17.00;0.00;;;;;
83023000;;0;-Outras guarnições, ferragens e artigos semelhantes, para veículos automóveis;17.12;40.29;17.00;0.00;;;;;
83024100;;0;--Para construções;15.97;40.88;17.00;0.00;;;;;
83024200;;0;--Outros, para móveis;18.27;43.18;17.00;0.00;;;;;
83024900;;0;--Outros;18.27;43.18;17.00;0.00;;;;;
83025000;;0;-Pateras, porta-chapéus, cabides e artigos semelhantes;17.90;42.26;17.00;0.00;;;;;
83026000;;0;-Fechos automáticos para portas;16.90;39.74;17.00;0.00;;;;;
83030000;;0;Cofres-fortes, portas blindadas e compartimentos para casas-fortes, cofres e caixas de segurança e artefatos semelhantes, de metais comuns.;18.41;41.25;17.00;0.00;;;;;
83040000;;0;Classificadores, fichários, caixas de classificação, porta-cópias, porta-canetas, porta-carimbos e artefatos semelhantes, de escritório, de metais comuns, excluindo os móveis de escritório da posição 94.03.;15.06;35.11;17.00;0.00;;;;;
83051000;;0;-Ferragens para encadernação de folhas móveis ou para classificadores;16.90;39.74;17.00;0.00;;;;;
83052000;;0;-Grampos apresentados em barretas;16.90;39.74;17.00;0.00;;;;;
83059000;;0;-Outros, incluindo as partes;16.90;39.74;17.00;0.00;;;;;
83061000;;0;-Sinos, campainhas, gongos e artefatos semelhantes;17.52;40.36;17.00;0.00;;;;;
83061000;01;0;Ex 01 - Sinos e carrilhões;13.45;40.09;17.00;0.00;;;;;
83062100;;0;--Prateados, dourados ou platinados;18.41;41.25;17.00;0.00;;;;;
83062900;;0;--Outros;18.41;41.25;17.00;0.00;;;;;
83063000;;0;-Molduras para fotografias, gravuras ou semelhantes, espelhos;17.52;40.36;17.00;0.00;;;;;
83071010;;0;Dos tipos utilizados na explotação submarina de petróleo ou gás, constituídos por camadas flexíveis de aço e camadas de plástico, de diâmetro interior superior a 254 mm;15.26;33.61;17.00;0.00;;;;;
83071090;;0;Outros;15.26;38.10;17.00;0.00;;;;;
83079000;;0;-De outros metais comuns;15.26;38.10;17.00;0.00;;;;;
83081000;;0;-Grampos, colchetes e ilhoses;13.45;36.29;17.00;0.00;;;;;
83082000;;0;-Rebites tubulares ou de haste fendida;16.90;39.74;17.00;0.00;;;;;
83089010;;0;Fivelas;13.45;36.29;17.00;0.00;;;;;
83089020;;0;Contas e lantejoulas;17.52;40.36;17.00;0.00;;;;;
83089090;;0;Outros;16.90;39.74;17.00;0.00;;;;;
83089090;01;0;Ex 01 - Partes;13.45;40.09;17.00;0.00;;;;;
83091000;;0;-Cápsulas de coroa;13.45;36.29;17.00;0.00;;;;;
83099000;;0;-Outros;13.45;36.29;17.00;0.00;;;;;
83100000;;0;Placas indicadoras, placas sinalizadoras, placas-endereços e placas semelhantes, números, letras e sinais diversos, de metais comuns, exceto os da posição 94.05.;13.45;36.62;17.00;0.00;;;;;
83100000;01;0;Ex 01 - Triângulo de segurança;22.00;48.64;17.00;0.00;;;;;
83111000;;0;-Eletrodos revestidos exteriormente para soldar a arco, de metais comuns;7.84;30.96;17.00;0.00;;;;;
83112000;;0;-Fios revestidos interiormente para soldar a arco, de metais comuns;7.84;30.96;17.00;0.00;;;;;
83113000;;0;-Varetas revestidas exteriormente e fios revestidos interiormente, para soldar à chama, de metais comuns;7.84;30.96;17.00;0.00;;;;;
83119000;;0;-Outros;7.84;30.96;17.00;0.00;;;;;
84011000;;0;-Reatores nucleares;13.45;35.03;17.00;0.00;;;;;
84012000;;0;-Máquinas e aparelhos para a separação de isótopos, e suas partes;13.45;35.03;17.00;0.00;;;;;
84013000;;0;-Elementos combustíveis  cartuchos  não irradiados;13.45;35.03;17.00;0.00;;;;;
84014000;;0;-Partes de reatores nucleares;13.45;35.03;17.00;0.00;;;;;
84021100;;0;--Caldeiras aquatubulares com produção de vapor superior a 45 t por hora;4.20;17.58;8.80;0.00;;;;;
84021200;;0;--Caldeiras aquatubulares com produção de vapor não superior a 45 t por hora;4.20;17.58;8.80;0.00;;;;;
84021900;;0;--Outras caldeiras para produção de vapor, incluindo as caldeiras mistas;4.20;17.58;8.80;0.00;;;;;
84022000;;0;-Caldeiras denominadas “de água superaquecida”;4.20;17.58;8.80;0.00;;;;;
84029000;;0;-Partes;4.20;25.78;17.00;0.00;;;;;
84031010;;0;Com capacidade inferior ou igual a 200.000 kcal/hora;4.20;26.74;17.00;0.00;;;;;
84031090;;0;Outras;4.20;25.78;17.00;0.00;;;;;
84039000;;0;-Partes;14.99;36.57;17.00;0.00;;;;;
84041010;;0;Da posição 84.02;4.20;17.58;8.80;0.00;;;;;
84041020;;0;Da posição 84.03;4.20;25.78;17.00;0.00;;;;;
84042000;;0;-Condensadores para máquinas a vapor;4.20;17.58;8.80;0.00;;;;;
84049010;;0;De aparelhos auxiliares para caldeiras da posição 84.02;14.99;36.57;17.00;0.00;;;;;
84049090;;0;Outras;14.99;36.57;17.00;0.00;;;;;
84051000;;0;-Geradores de gás de ar  gás pobre  ou de gás de água, com ou sem depuradores, geradores de acetileno e geradores semelhantes de gás, operados a água, com ou sem depuradores;4.20;17.58;8.80;0.00;;;;;
84059000;;0;-Partes;14.99;36.57;17.00;0.00;;;;;
84061000;;0;-Turbinas para propulsão de embarcações;14.99;28.37;8.80;0.00;;;;;
84068100;;0;--De potência superior a 40 MW;4.20;17.58;8.80;0.00;;;;;
84068200;;0;--De potência não superior a 40 MW;4.20;17.58;8.80;0.00;;;;;
84069011;;0;De turbinas a reação, de múltiplos estágios;14.99;32.59;17.00;0.00;;;;;
84069019;;0;Outras;14.99;36.57;17.00;0.00;;;;;
84069021;;0;Fixas  de estator ;14.99;32.59;17.00;0.00;;;;;
84069029;;0;Outras;14.99;36.57;17.00;0.00;;;;;
84069090;;0;Outras;4.20;25.78;17.00;0.00;;;;;
84071000;;0;-Motores para aviação;14.99;32.59;17.00;0.00;;;;;
84072110;;0;Monocilíndricos;14.99;36.57;17.00;0.00;;;;;
84072190;;0;Outros;14.99;36.57;17.00;0.00;;;;;
84072910;;0;Monocilíndricos;14.99;36.57;17.00;0.00;;;;;
84072990;;0;Outros;14.99;36.57;17.00;0.00;;;;;
84073110;;0;Monocilíndricos;15.37;39.13;17.00;0.00;;;;;
84073190;;0;Outros;15.37;39.13;17.00;0.00;;;;;
84073200;;0;--De cilindrada superior a 50 cm3, mas não superior a 250 cm3;15.37;39.13;17.00;0.00;;;;;
84073310;;0;Monocilíndricos;15.37;39.13;17.00;0.00;;;;;
84073390;;0;Outros;15.37;39.13;17.00;0.00;;;;;
84073410;;0;Monocilíndricos;15.37;39.13;17.00;0.00;;;;;
84073490;;0;Outros;15.37;39.13;17.00;0.00;;;;;
84079000;;0;-Outros motores;4.20;25.78;17.00;0.00;;;;;
84081010;;0;Do tipo fora-de-borda;14.99;36.57;17.00;0.00;;;;;
84081090;;0;Outros;14.99;36.57;17.00;0.00;;;;;
84082010;;0;De cilindrada inferior ou igual a 1.500 cm3;15.37;39.13;17.00;0.00;;;;;
84082020;;0;De cilindrada superior a 1.500 cm3, mas inferior ou igual a 2.500 cm3;15.37;39.13;17.00;0.00;;;;;
84082020;01;0;Ex 01 - De ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;43.57;17.00;0.00;;;;;
84082020;02;0;Ex 02 - De tratores agrícolas, com até 2.600 rpm em potência máxima;15.97;43.57;17.00;0.00;;;;;
84082030;;0;De cilindrada superior a 2.500 cm3, mas inferior ou igual a 3.500 cm3;15.37;39.13;17.00;0.00;;;;;
84082030;01;0;Ex 01 - De ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;43.57;17.00;0.00;;;;;
84082030;02;0;Ex 02 - De tratores agrícolas, com até 2.600 rpm em potência máxima;15.97;43.57;17.00;0.00;;;;;
84082090;;0;Outros;15.37;39.13;17.00;0.00;;;;;
84082090;01;0;Ex 01 - De ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;43.57;17.00;0.00;;;;;
84082090;02;0;Ex 02 - De tratores agrícolas, com até 2.600 rpm em potência máxima;15.97;43.57;17.00;0.00;;;;;
84089010;;0;Estacionários, de potência normal ISO superior a 412,5 kW  550 HP , segundo Norma ISO 3046/1;4.20;21.80;17.00;0.00;;;;;
84089090;;0;Outros;13.45;35.03;17.00;0.00;;;;;
84091000;;0;-De motores para aviação;14.99;32.59;17.00;0.00;;;;;
84099111;;0;Bielas;15.37;38.54;17.00;0.00;;;;;
84099112;;0;Blocos de cilindros, cabeçotes e cárteres;15.37;38.54;17.00;0.00;;;;;
84099113;;0;Carburadores, com bomba e dispositivo de compensação de nível de combustível incorporados, ambos a membrana, de diâmetro de venturi inferior ou igual a 22,8 mm e peso inferior ou igual a 280 g;15.37;33.76;17.00;0.00;;;;;
84099114;;0;Válvulas de admissão ou de escape;15.37;38.54;17.00;0.00;;;;;
84099115;;0;Coletores de admissão ou de escape;15.37;38.54;17.00;0.00;;;;;
84099116;;0;Anéis de segmento;15.37;38.54;17.00;0.00;;;;;
84099117;;0;Guias de válvulas;15.37;38.54;17.00;0.00;;;;;
84099118;;0;Outros carburadores;15.37;38.54;17.00;0.00;;;;;
84099120;;0;Pistões ou êmbolos;15.37;38.54;17.00;0.00;;;;;
84099130;;0;Camisas de cilindro;15.37;38.54;17.00;0.00;;;;;
84099140;;0;Injeção eletrônica;18.72;41.89;17.00;0.00;;;;;
84099190;;0;Outras;15.37;38.54;17.00;0.00;;;;;
84099912;;0;Blocos de cilindros e cárteres;15.37;38.54;17.00;0.00;;;;;
84099912;01;0;Ex 01 - De motores de ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;42.61;17.00;0.00;;;;;
84099914;;0;Válvulas de admissão ou de escape;15.37;38.54;17.00;0.00;;;;;
84099915;;0;Coletores de admissão ou de escape;15.37;38.54;17.00;0.00;;;;;
84099917;;0;Guias de válvulas;15.37;38.54;17.00;0.00;;;;;
84099921;;0;Com diâmetro superior ou igual a 200 mm;15.37;33.76;17.00;0.00;;;;;
84099929;;0;Outros;15.37;38.54;17.00;0.00;;;;;
84099930;;0;Camisas de cilindro;15.37;38.54;17.00;0.00;;;;;
84099941;;0;Com peso superior ou igual a 30 kg;15.37;33.76;17.00;0.00;;;;;
84099941;01;0;Ex 01 - De motores de ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;34.86;17.00;0.00;;;;;
84099949;;0;Outras;15.37;38.54;17.00;0.00;;;;;
84099949;01;0;Ex 01 - De motores de ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;42.61;17.00;0.00;;;;;
84099951;;0;Com diâmetro superior ou igual a 200 mm;15.37;33.76;17.00;0.00;;;;;
84099951;01;0;Ex 01 - De motores de ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;34.86;17.00;0.00;;;;;
84099959;;0;Outros;15.37;38.54;17.00;0.00;;;;;
84099959;01;0;Ex 01 - De motores de ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;42.61;17.00;0.00;;;;;
84099961;;0;Com diâmetro superior ou igual a 20 mm;15.37;33.76;17.00;0.00;;;;;
84099969;;0;Outros;15.37;38.54;17.00;0.00;;;;;
84099971;;0;Com diâmetro superior ou igual a 200 mm;15.37;33.76;17.00;0.00;;;;;
84099979;;0;Outros;15.37;38.54;17.00;0.00;;;;;
84099991;;0;Camisas de cilindro soldadas a cabeçotes, com diâmetro superior ou igual a 200 mm;15.37;33.76;17.00;0.00;;;;;
84099999;;0;Outras;15.37;38.54;17.00;0.00;;;;;
84099999;01;0;Ex 01 - Carcaças de motores de ônibus ou caminhões, de potência igual ou superior a 125HP;15.97;42.61;17.00;0.00;;;;;
84101100;;0;--De potência não superior a 1.000 kW;4.20;17.58;8.80;0.00;;;;;
84101200;;0;--De potência superior a 1.000 kW, mas não superior a 10.000 kW;4.20;17.58;8.80;0.00;;;;;
84101300;;0;--De potência superior a 10.000 kW;4.20;17.58;8.80;0.00;;;;;
84109000;;0;-Partes, incluindo os reguladores;4.20;17.58;8.80;0.00;;;;;
84111100;;0;--De empuxo não superior a 25 kN;14.99;32.59;17.00;0.00;;;;;
84111200;;0;--De empuxo superior a 25 kN;14.99;32.59;17.00;0.00;;;;;
84112100;;0;--De potência não superior a 1.100 kW;14.99;32.59;17.00;0.00;;;;;
84112200;;0;--De potência superior a 1.100 kW;14.99;32.59;17.00;0.00;;;;;
84118100;;0;--De potência não superior a 5.000 kW;4.20;21.80;17.00;0.00;;;;;
84118200;;0;--De potência superior a 5.000 kW;14.99;32.59;17.00;0.00;;;;;
84119100;;0;--De turborreatores ou de turbopropulsores;14.99;32.59;17.00;0.00;;;;;
84119900;;0;--Outras;5.74;23.34;17.00;0.00;;;;;
84121000;;0;-Propulsores a reação, excluindo os turborreatores;4.20;21.80;17.00;0.00;;;;;
84122110;;0;Cilindros hidráulicos;13.45;36.01;17.00;0.00;;;;;
84122190;;0;Outros;13.45;36.01;17.00;0.00;;;;;
84122900;;0;--Outros;4.20;26.76;17.00;0.00;;;;;
84123110;;0;Cilindros pneumáticos;13.45;36.01;17.00;0.00;;;;;
84123190;;0;Outros;4.20;25.78;17.00;0.00;;;;;
84123900;;0;--Outros;4.20;25.78;17.00;0.00;;;;;
84128000;;0;-Outros;4.20;17.58;8.80;0.00;;;;;
84129010;;0;De propulsores a reação;13.45;35.03;17.00;0.00;;;;;
84129020;;0;De máquinas a vapor de movimento retilíneo  cilindros ;13.45;35.03;17.00;0.00;;;;;
84129080;;0;Outras, de máquinas das subposições 8412.21 ou 8412.31;13.45;35.03;17.00;0.00;;;;;
84129090;;0;Outras;13.45;35.03;17.00;0.00;;;;;
84131100;;0;--Bombas para distribuição de combustíveis ou lubrificantes, dos tipos utilizados em postos de serviço ou garagens;5.74;27.32;17.00;0.00;;;;;
84131900;;0;--Outras;6.12;28.68;17.00;0.00;;;;;
84132000;;0;-Bombas manuais, exceto das subposições 8413.11 ou 8413.19;5.74;28.28;17.00;0.00;;;;;
84133010;;0;Para gasolina ou álcool;15.37;39.13;17.00;0.00;;;;;
84133020;;0;Injetoras de combustível para motor de ignição por compressão;15.37;39.13;17.00;0.00;;;;;
84133020;01;0;Ex 01 - Em linha , com elementos de injeção de diâmetro igual ou superior a 9,5 mm, para motores de potência igual ou superior a 125HP, próprios para ônibus ou caminhões;15.97;43.57;17.00;0.00;;;;;
84133030;;0;Para óleo lubrificante;15.37;39.13;17.00;0.00;;;;;
84133090;;0;Outras;15.37;39.13;17.00;0.00;;;;;
84134000;;0;-Bombas para concreto;4.20;25.78;17.00;0.00;;;;;
84135010;;0;De potência superior a 3,73 kW  5 HP  e inferior ou igual a 447,42 kW  600 HP , excluídas as para oxigênio líquido;4.20;25.78;17.00;0.00;;;;;
84135090;;0;Outras;4.20;26.76;17.00;0.00;;;;;
84136011;;0;De engrenagem;4.20;25.78;17.00;0.00;;;;;
84136019;;0;Outras;13.45;36.01;17.00;0.00;;;;;
84136090;;0;Outras;4.20;25.78;17.00;0.00;;;;;
84137010;;0;Eletrobombas submersíveis;6.12;20.48;8.80;0.00;;;;;
84137080;;0;Outras, de vazão inferior ou igual a 300 l/min;5.74;19.12;8.80;0.00;;;;;
84137090;;0;Outras;4.20;25.78;17.00;0.00;;;;;
84138100;;0;--Bombas;4.20;15.36;5.60;0.00;;;;;
84138200;;0;--Elevadores de líquidos;4.20;25.78;17.00;0.00;;;;;
