codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
48025599;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025610;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas";9.80;16.42;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025691;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas, p/impressão papel moeda";8.20;12.10;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025692;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas, de desenho";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025693;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas, kraft";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025699;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025710;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025791;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras, p/ impres papel moeda";8.20;12.10;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025792;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras, de desenho";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025793;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras, kraft";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025799;;0;"Outs.papeis/cartoes fibra mec<=10%,40g/m2<=p<=150g/m2";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025810;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025891;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos, de desenho";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025892;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos, kraft";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48025899;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026110;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em rolos (p/ impressão)";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026191;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanicoem rolos,peso<=57g/m2";9.54;13.14;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026192;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em rolos - kraft";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026199;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em rolos";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026210;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas (p/ impressão)";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026291;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas ,de peso <=57g/m2";9.54;13.14;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026292;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas - kraft";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026299;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026910;;0;"Papel fibra mec>10%,tiras l<=15cm,fls.lado<=360mm";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026991;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, (p/ impressão), de largura < 15cm,em folhas";9.54;13.14;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026992;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, (p/ impressão), de largura < 15cm,em folhas, kraft";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48026999;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, (p/ impressão), de largura < 15cm,em folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48030010;;0;"Pasta de celulose e mantas de fibras de celulose";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48030090;;0;"Papel p/fabr.de papel higienico ou de toucador,etc.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48041100;;0;"Papel/cartao kraftliner,p/cobertura,crus,em rolos/fls";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48041900;;0;"Outs.papeis/cartoes kraftliner,p/cobert.em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48042100;;0;"Papel kraft p/sacos de gde.capacidade,cru,em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48042900;;0;"Outs.papeis kraft p/sacos gde.capacidade,em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48043110;;0;"Papel/cartao kraft,crus,p<=150g/m2,rigid. dieletr>=600v";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48043190;;0;"Outs.papeis/cartoes kraft,crus,p<=150g/m2,em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48043910;;0;"Outs.papeis/cartao kraft,p<=150g/m2,rigid. dieletr>=600v";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48043990;;0;"Outros papeis/cartoes kraft,p<=150g/m2,em rolos ou folh";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48044100;;0;"Papel e cartao kraft,crus,150<p<225g/m2,em rolos/folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48044200;;0;"Papel kraft,branq.fibra proc.quim>95%,150<p<=225g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48044900;;0;"Outs.papeis/cartoes kraft,150<p<225g/m2,em rolos/folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48045100;;0;"Papel e cartao kraft,crus,p>=225g/m2,em rolos ou folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48045200;;0;"Papel/cartao kraft,branq.fibra proc.quim>95%,p>=225g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48045910;;0;"Semibranqueados, com um conteúdo de 100%, em peso, de fibras de madeira obtidas por processo químico";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48045990;;0;"Outros papeis/cartoes kraft,p>=225g/m2,em rolos ou folh";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48051100;;0;"Papel semiquimico p/ondular,nao revestido,em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48051200;;0;"Papel palha p/ondular,nao revestido,em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48051900;;0;"Outs papel semiquimico p/ondular,nao revestido";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48052400;;0;"Papel e cartao testliner,peso<150g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48052500;;0;"Papel e cartao testliner,peso>150g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48053000;;0;"Papel sulfito p/embalagem,n/revestido,em rolos/folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48054010;;0;"Papel-filtro e cartao-filtro,n/revestidos,em rolos/fls., peso> 15g/m2";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48054090;;0;"Outs papel-filtro e cartao-filtro,n/revestidos,em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48055000;;0;"Papel-feltro,cartao-feltro e papel/cartao lanosos,etc.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48059100;;0;"Outs papeis e cartões n/revestidos,peso<150g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48059210;;0;"Outs papeis e cartões n/revestidos,peso>150g/m2, c/fibra devidro";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48059290;;0;"Outs papeis e cartões n/revestidos,peso>150g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48059300;;0;"Outs papeis e cartões n/revestidos,peso=>225g/m2";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48061000;;0;"Papel-pergaminho e cartao-pergaminho,em rolos ou folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48062000;;0;"Papel impermeavel a gorduras,em rolos ou em folhas";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48063000;;0;"Papel vegetal,em rolos ou em folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48064000;;0;"Papel cristal/outs.papeis calandrados,etc.em rolos/fls.";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48070000;;0;"Papel e cartão obtidos por colagem de folhas sobrepostas, não revestidos na superfície nem impregnados, mesmo reforçados interiormente, em rolos ou em folhas";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48081000;;0;"Papel e cartao ondulados,mesmo perfurados,em rolos/fls.";9.80;15.39;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48084000;;0;"Papeis kraft,encrespados/plissados, etc. rolos/fls. mesmo gofrados, estampados ou perfurados";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48089000;;0;"Outs.papeis/cartoes ondulados/ encrespados, etc. rolos/fls";9.54;14.56;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48092000;;0;"Papel autocopiativo,em rolos ou em folhas";9.80;15.92;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48099000;;0;"Papel-carbono e outros papéis para cópia ou duplicação (incluídos os papéis, revestidos ou impregnados, para estênceis ou para chapas ofsete), mesmo impressos, em rolos ou em folhas";9.80;15.92;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101310;;0;"Papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em rolos, largura<15cm";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101381;;0;"Papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em rolos, peso >150g/m2, metalizados";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101382;;0;"Papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em rolos, peso >150g/m2, baritados";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101389;;0;"Outs papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em rolos, peso >150g/m2";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101390;;0;"Outs papel e cartão utilizados p/escrita/ impressao  ou outrs finalidades graficas";9.80;15.92;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101410;;0;"Papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em folhas";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101481;;0;"Papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em folhas, de peso >150g/m2,metalizados";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101482;;0;"Papel e cartão utilizados p/escrita/impressao ou outrs finalidades graficas, em folhas, de peso >150g/m2,baritados";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101489;;0;"Outs.papeis escrit.etc.fibra<=10%,p>150g/m2, fl<=435x297";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101490;;0;"Outs papel e cartão utilizados p/escrita/ impressao ou outrs finalidades graficas";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101910;;0;"Outs papel e cartão utilizados p/escrita/ impressao ou outrs finalidades graficas, em tiras de largura <15cm";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101981;;0;"Outs papel e cartão utilizados p/escrita/ impressao ou outrs finalidades graficas, de peso > 150g/m2, metalizados";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101982;;0;"Outs papel e cartão utilizados p/escrita/ impressao ou outrs finalidades graficas, de peso > 150g/m2, baritados";9.54;12.09;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101989;;0;"Outs papel e cartão utilizados p/escrita/ impressao ou outrs finalidades graficas";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48101990;;0;"Outs.papeis/cartoes p/escrita,etc.fibra mecan<=10%";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48102210;;0;"Papel cuche leve,util.p/escrita,etc.fibra proc.mec>10%, em tiras ou rolos de largura <15cm";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48102290;;0;"Outs papel cuche leve,util.p/escrita,etc.fibra proc.mec>10%, em tiras ou rolos de largura <15cm";9.80;15.92;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48102910;;0;"Outs.papeis/cartoes,p/escrita,etc.fibra proc.mecan>10%, em tiras ou rolos";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48102990;;0;"Outs.papeis/cartoes,p/escrita,etc.fibra proc.mecan>10%,";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48103110;;0;"Papel/cartao kraft,branq.fibra proc.quim>95%, p<=150g/m2, exceto p/ escrita, peso <150g/m2, em tiras ou rolos......";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48103190;;0;"Outs papel/cartao kraft,branq.fibra proc.quim>95%,p<=150g/m2, exceto p/ escrita, peso <150g/m2";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48103210;;0;"Papel/cartao kraft,branq.fibra proc. quim>95%,p>150g/m2";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48103290;;0;"Outs papel/cartao kraft,branq.fibra proc.quim>95%,p>150g/m2";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48103910;;0;"Outs.papeis/cartoes kraft,exceto p/ escrita,.em tiras ou rolos <15cm";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48103990;;0;"Outs.papeis/cartoes kraft,exceto p/ escrita,";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48109210;;0;"Outs.papeis/cartoes,camadas multipl.em rolos/fls";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48109290;;0;"Outs.papeis/cartoes,camadas multipl.revest.";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48109910;;0;"Outs.papeis/cartoes,revest.caulim,etc.em rolos/folhas";9.54;15.43;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48109990;;0;"Outs.papeis/cartoes,revest.";9.54;15.01;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48111010;;0;"Papel e cartao alcatroados,betuminados,etc.em rolos,fls";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48111090;;0;"Outs papel e cartao alcatroados,betuminados, etc.em rolos,fls";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48114110;;0;"Papel e cartao auto-adesivos,em rolos ou em folhas";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48114190;;0;"Outs papel e cartao auto-adesivos,em rolos ou em folhas";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48114910;;0;"Papel e cartao gomado ou outs,em rolos ou em folhas";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48114990;;0;"Outs.papeis e cartoes gomados/adesivos,em rolos/folhas";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115110;;0;"Papel/cartao branq.revest.silicone,p>150g/m2, tiras ou rolos,largura<15cm";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115121;;0;"Papel/cartao branq.revest.silicone, p>150g/m2, rolos/fls.";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115122;;0;"Papel branq.rev.polietileno estrat.alum. p>150g/m2,impr.";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115123;;0;"Papel branq.rev.polietileno,etc.p>150g/m2, p/papel foto";9.54;12.09;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115128;;0;"Papel/cartao branq.rev.out.gofrados na face recoberta ou revestida";9.54;12.09;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115129;;0;"Papel/cartao branq.rev.out.plastico,p>150g/m2, rolos/fls";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115130;;0;"Papel/cartao branq.impregn.plastico,p>150g/m2, rolos/fls";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115910;;0;"Outs.papeis rev.polietileno,etc.p/papel foto, rolos/fls.";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115921;;0;"Outs.papeis rev.polietileno,etc.p/papel foto,";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115922;;0;"Outs.papeis/cartoes,revest.de silicone,em rolos/folhas";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115923;;0;"Outs.papeis/cartoes,rev.polietileno,estrat.alumin.impr.";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115929;;0;"Papel/cartao revest.de outs.plasticos,em rolos/folhas";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48115930;;0;"Outs.papeis/cartoes impregns.de plastico,em rolos/fls.";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48116010;;0;"Papel/cartao revest/impregn.cera,parafina,etc. rolos/fls";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48116090;;0;"Outs papel/cartao revest/impregn.cera,parafina, etc. rolos/fls";9.54;14.56;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48119010;;0;"Outs.papeis/cartoes/pasta e mantas de fibras celulose, em tiras ou rolos";9.54;15.43;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48119090;;0;"Outs.papeis/cartoes/pasta e mantas de fibras celulose";9.80;15.39;12.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48120000;;0;"Blocos e chapas,filtrantes,de pasta de papel";8.20;13.22;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48131000;;0;"Papel para cigarros,em cadernos ou em tubos";16.96;21.98;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48132000;;0;"Papel para cigarros,em rolos de largura<=5cm";16.96;21.98;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
48139000;;0;"Outros papeis para cigarros";16.96;21.98;20.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
